"DataPoint_ID","Task_Group_ID","Task_Type","Question","Headline 1","Headline 2","Annotator1_ID","Annotator1_Response","Annotator1_Timestamp"
"01983839-069e-7106-8745-77b249778cad","0462061e-cd37-5f7d-b77a-6147baee696b","multiple_choice","Which headline do you have a stronger opinion about?","Council to Approve Funding for Recruitment Video Aimed at Addressing Police Shortages","Council holds resolution to sell city-owned property on Itin Street for $3,755 until April.","67378ce8d2eaeb6bda27739e","Headline 1","2025-07-23T17:11:09.219Z"
"01983838-9a60-743a-9bce-012d6bdc286a","0462061e-cd37-5f7d-b77a-6147baee696b","multiple_choice","Which headline do you have a stronger opinion about?","Council approves post-agenda meetings to discuss Oakland Business Improvement District and Affordable Housing Bond.","Council approves $13,500 purchase of diagnostic tool to repair city vehicles.","67378ce8d2eaeb6bda27739e","Headline 2","2025-07-23T17:11:09.218Z"
"01983838-8426-7205-bb07-f66061638f8c","0462061e-cd37-5f7d-b77a-6147baee696b","multiple_choice","Which headline do you have a stronger opinion about?","Council introduces a resolution to transfer salary funds for staff tuition reimbursement.","City accepts a reduced $250,000 state grant for the Smallman Street project.","67378ce8d2eaeb6bda27739e","Headline 2","2025-07-23T17:11:09.219Z"
"01983838-6074-7752-9b23-71cbcc9629ea","0462061e-cd37-5f7d-b77a-6147baee696b","multiple_choice","Which headline do you have a stronger opinion about?","Urban Redevelopment Authority to sell a North Aiken Avenue property to the Land Bank for $48,500.","Additional $115,170 proposed for Fort Pitt Park improvement designs.","67378ce8d2eaeb6bda27739e","Headline 1","2025-07-23T17:11:09.218Z"
"01983838-9fde-738f-bb60-0eb22a5c1a0e","0462061e-cd37-5f7d-b77a-6147baee696b","multiple_choice","Which headline do you have a stronger opinion about?","Council approves $13,499 purchase of Mac Scan tool for DPW vehicle repairs","Council approves agreement with PennDOT to share in-kind services at no cost to city","67378ce8d2eaeb6bda27739e","Headline 2","2025-07-23T17:11:09.218Z"
"01983838-c9ac-753b-971a-a706afb8e5b0","0462061e-cd37-5f7d-b77a-6147baee696b","multiple_choice","Which headline do you have a stronger opinion about?","Council committee recommends accepting $316,367 settlement for Finland Street Pedestrian Bridge.","Council recommends an additional $93,000 for vehicles and equipment for the Office of Community Health and Safety.","67378ce8d2eaeb6bda27739e","Headline 1","2025-07-23T17:11:09.219Z"
"01983838-5165-76e8-b172-869eb4dc2196","0462061e-cd37-5f7d-b77a-6147baee696b","multiple_choice","Which headline do you have a stronger opinion about?","Council approves $5.4 million increase for Liberty Ave Highway Safety Improvement Program","Council approves land sale contract between Urban Redevelopment Authority and Pittsburgh Land Bank for 5th Ward property","67378ce8d2eaeb6bda27739e","Headline 1","2025-07-23T17:11:09.219Z"
"01983838-33a2-756b-9a68-c6821cb809eb","0462061e-cd37-5f7d-b77a-6147baee696b","multiple_choice","Which headline do you have a stronger opinion about?","City Council authorizes a no-cost agreement with the Pittsburgh Downtown Partnership for Market Square improvements.","City to pay $72,500 for overdue damage prevention debts.","67378ce8d2eaeb6bda27739e","Headline 1","2025-07-23T17:11:09.219Z"
"01983838-69a9-7767-810e-2b8d01b13ae5","0462061e-cd37-5f7d-b77a-6147baee696b","multiple_choice","Which headline do you have a stronger opinion about?","Council approves sale of North Aiken Avenue property from redevelopment authority to Pittsburgh Land Bank for $48,500.","Council approves agreement allowing Pittsburgh and PennDOT to share equipment and services at no cost.","67378ce8d2eaeb6bda27739e","Headline 2","2025-07-23T17:11:09.218Z"
"01983838-52b9-70ce-a175-7501705de331","0462061e-cd37-5f7d-b77a-6147baee696b","multiple_choice","Which headline do you have a stronger opinion about?","Council amends and holds zoning map changes for public hearing in Bakery Square area","Council approves land sale contract between Urban Redevelopment Authority and Pittsburgh Land Bank for 5th Ward property","67378ce8d2eaeb6bda27739e","Headline 2","2025-07-23T17:11:09.219Z"
"01983838-7c3d-718e-96f1-5198134a4783","0462061e-cd37-5f7d-b77a-6147baee696b","multiple_choice","Which headline do you have a stronger opinion about?","Council approves an additional $317,588 in costs for the South Negley Avenue Bridge project.","Additional $115,170 proposed for Fort Pitt Park improvement designs.","67378ce8d2eaeb6bda27739e","Headline 1","2025-07-23T17:11:09.219Z"
"01983838-f500-75be-ba79-436534c20bb7","0462061e-cd37-5f7d-b77a-6147baee696b","multiple_choice","Which headline do you have a stronger opinion about?","Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks","City accepts $500 donation from Pittsburgh Cultural Trust to buy smoke detectors for residents.","67378ce8d2eaeb6bda27739e","Headline 1","2025-07-23T17:11:09.219Z"
"01983839-017c-71af-a6e6-88e1f7e7517b","04239679-6e7f-5ad5-96c6-973238b2e89c","multiple_choice","Which headline do you have a stronger opinion about?","Council to Approve Funding for Recruitment Video Aimed at Addressing Police Shortages","City accepts a $500 donation from the Pittsburgh Cultural Trust to purchase smoke detectors for residents.","671d33d76bd496cb00531106","Headline 1","2025-07-23T17:10:17.598Z"
"01983838-b7c0-76ae-9f6a-d26b04aee22f","04239679-6e7f-5ad5-96c6-973238b2e89c","multiple_choice","Which headline do you have a stronger opinion about?","Council approves $17,204 payment to renew Pittsburgh's membership in flood control authority for 2025.","Council recommends accepting reduced $250,000 state grant for Smallman Street Complete Street Project.","671d33d76bd496cb00531106","Headline 2","2025-07-23T17:10:17.598Z"
"01983838-d233-7003-99e9-cb5625b71430","04239679-6e7f-5ad5-96c6-973238b2e89c","multiple_choice","Which headline do you have a stronger opinion about?","Council approves over $1 million in additional federal funding for Liberty Avenue road project.","Council approves agreement allowing Pittsburgh and PennDOT to share equipment and services at no cost.","671d33d76bd496cb00531106","Headline 1","2025-07-23T17:10:17.600Z"
"01983838-4084-75a9-b5bc-bcd046f7dc2c","04239679-6e7f-5ad5-96c6-973238b2e89c","multiple_choice","Which headline do you have a stronger opinion about?","Council approves $17,204 payment to renew Pittsburgh's membership in flood control authority for 2025.","Council repeals 2019 resolution that gave city property in 15th Ward to Urban Redevelopment Authority.","671d33d76bd496cb00531106","Headline 1","2025-07-23T17:10:17.599Z"
"01983839-02c4-77f4-8827-3288b1f7685f","04239679-6e7f-5ad5-96c6-973238b2e89c","multiple_choice","Which headline do you have a stronger opinion about?","City Council approves $35,025 for portable restrooms in city parks.","Council to Approve Funding for Recruitment Video Aimed at Addressing Police Shortages","671d33d76bd496cb00531106","Headline 2","2025-07-23T17:10:17.599Z"
"01983838-64c7-7188-afa0-994697005cf8","04239679-6e7f-5ad5-96c6-973238b2e89c","multiple_choice","Which headline do you have a stronger opinion about?","City Council approves $316,367 settlement for Finland Street Pedestrian Bridge litigation","Council approves sale of land on North Aiken Avenue to Pittsburgh Land Bank for $48,500","671d33d76bd496cb00531106","Headline 2","2025-07-23T17:10:17.599Z"
"01983838-7141-75bb-8105-bf6fbafae062","04239679-6e7f-5ad5-96c6-973238b2e89c","multiple_choice","Which headline do you have a stronger opinion about?","City accepts a reduced $250,000 state grant for the Smallman Street project.","Council introduces legislation to accept a $450,000 grant for the Penn Avenue lighting project.","671d33d76bd496cb00531106","Headline 1","2025-07-23T17:10:17.615Z"
"01983838-ff82-7338-8213-16763b1985c8","04239679-6e7f-5ad5-96c6-973238b2e89c","multiple_choice","Which headline do you have a stronger opinion about?","Council to Approve Funding for Recruitment Video Aimed at Addressing Police Shortages","Council approves sale of land on North Aiken Avenue to Pittsburgh Land Bank for $48,500","671d33d76bd496cb00531106","Headline 1","2025-07-23T17:10:17.599Z"
"01983838-2ae7-77cb-978a-f31811cf5240","04239679-6e7f-5ad5-96c6-973238b2e89c","multiple_choice","Which headline do you have a stronger opinion about?","Council introduces a resolution to pay the Pennsylvania Municipal League $52,962.24 for a one-year subscription.","Council holds vote on Downing Street steps agreement for six weeks.","671d33d76bd496cb00531106","Headline 1","2025-07-23T17:10:17.600Z"
"01983838-8538-718b-b0fd-6c15779c3a7d","04239679-6e7f-5ad5-96c6-973238b2e89c","multiple_choice","Which headline do you have a stronger opinion about?","Council introduces a resolution to transfer salary funds for staff tuition reimbursement.","Bakery Square rezoning plan with new affordable housing moves forward to a public hearing.","671d33d76bd496cb00531106","Headline 2","2025-07-23T17:10:17.599Z"
"01983838-dc97-774c-b844-c0a6b4c8ce94","04239679-6e7f-5ad5-96c6-973238b2e89c","multiple_choice","Which headline do you have a stronger opinion about?","City Council recommends an agreement for the City and PennDOT to share equipment and maintenance services.","City accepts a reduced $250,000 state grant for the Smallman Street project.","671d33d76bd496cb00531106","Headline 2","2025-07-23T17:10:17.616Z"
"01983838-bb81-705b-b3a2-3a90b295c16d","04239679-6e7f-5ad5-96c6-973238b2e89c","multiple_choice","Which headline do you have a stronger opinion about?","City Council approves accepting $316,367 settlement for damaged Finland Street Pedestrian Bridge.","Council approves agreement with Pittsburgh Downtown Partnership to improve Market Square at no cost to the City.","671d33d76bd496cb00531106","Headline 1","2025-07-23T17:10:17.599Z"
"01983838-6b08-73fc-b976-6f08ad92a5c5","04239679-6e7f-5ad5-96c6-973238b2e89c","multiple_choice","Which headline do you have a stronger opinion about?","City accepts $500 donation from Pittsburgh Cultural Trust to buy smoke detectors for residents.","Council reduces Penn Avenue lighting project grant from $461,856 to $450,000 and authorizes spending.","671d33d76bd496cb00531106","Headline 2","2025-07-23T17:10:17.598Z"
"01983838-39f3-727f-a3c5-7c3ddb3f8bca","04239679-6e7f-5ad5-96c6-973238b2e89c","multiple_choice","Which headline do you have a stronger opinion about?","Council recommends an additional $382,000 for the Haverhill road and stormwater project.","City to pay $72,500 for overdue damage prevention debts.","671d33d76bd496cb00531106","Headline 1","2025-07-23T17:10:17.599Z"
"01983838-d9ba-76a8-a399-5021d1bc4484","04239679-6e7f-5ad5-96c6-973238b2e89c","multiple_choice","Which headline do you have a stronger opinion about?","Council approves agreement with PennDOT to share in-kind services at no cost to city","Council approves $32,750 contract with Kicker, Inc. for police recruitment video production","671d33d76bd496cb00531106","Headline 1","2025-07-23T17:10:17.634Z"
"01983839-0da8-745d-aee2-f326c3d36786","04239679-6e7f-5ad5-96c6-973238b2e89c","multiple_choice","Which headline do you have a stronger opinion about?","14 Acre Bakery Square Expansion Moves Forward with Two Key Amendments Ready for Public Hearing","Council refers resolution to increase Fort Pitt Park design contract by $115,170 to committee.","671d33d76bd496cb00531106","Headline 1","2025-07-23T17:10:17.599Z"
"01983838-e680-7081-acc5-3525d37523ca","04239679-6e7f-5ad5-96c6-973238b2e89c","multiple_choice","Which headline do you have a stronger opinion about?","Council reviews sale of two Hill District lots to the Pittsburgh Land Bank.","Open-Ended Professional Services Contracts Add 27 Unspecified New Vendors","671d33d76bd496cb00531106","Headline 1","2025-07-23T17:10:17.599Z"
"01983838-7cfa-760b-a427-a643780d40da","04239679-6e7f-5ad5-96c6-973238b2e89c","multiple_choice","Which headline do you have a stronger opinion about?","Additional $115,170 proposed for Fort Pitt Park improvement designs.","Council holds vote on Downing Street steps agreement for six weeks.","671d33d76bd496cb00531106","Headline 1","2025-07-23T17:10:17.598Z"
"01983838-4276-779e-a0e6-12b11dc806b5","04239679-6e7f-5ad5-96c6-973238b2e89c","multiple_choice","Which headline do you have a stronger opinion about?","City Council approves $316,367 settlement for Finland Street Pedestrian Bridge litigation","Council repeals 2019 resolution allowing Urban Redevelopment Authority to acquire city property in 15th Ward","671d33d76bd496cb00531106","Headline 2","2025-07-23T17:10:17.598Z"
"01983838-b8ef-7564-91ee-8f5bfa73b335","04239679-6e7f-5ad5-96c6-973238b2e89c","multiple_choice","Which headline do you have a stronger opinion about?","Council approves $1.19 million supplemental agreement with WSP USA for South Negley Avenue Bridge project","City Council approves $17,204 payment to renew membership in Chartiers Valley Flood Control Authority for 2025","671d33d76bd496cb00531106","Headline 1","2025-07-23T17:10:17.616Z"
"01983838-c0ff-7710-bcb6-1bb61da35a84","34530996-afba-53ad-a8d0-8909e6629e3d","multiple_choice","Which headline do you have a stronger opinion about?","City Council calls for future discussions on the Oakland Business Improvement District and the affordable housing bond.","Council committee recommends accepting $316,367 settlement for Finland Street Pedestrian Bridge.","651c4484ba17050f6b716614","Headline 1","2025-07-23T17:35:05.209Z"
"01983838-44fa-747f-a3b6-0e56501e3167","34530996-afba-53ad-a8d0-8909e6629e3d","multiple_choice","Which headline do you have a stronger opinion about?","City recommends a $5.4 million funding increase for the Liberty Avenue safety project.","Urban Redevelopment Authority seeks to cancel its acquisition of a 15th Ward property.","651c4484ba17050f6b716614","Headline 1","2025-07-23T17:35:05.209Z"
"01983839-151b-765e-b6b4-361d507d0839","34530996-afba-53ad-a8d0-8909e6629e3d","multiple_choice","Which headline do you have a stronger opinion about?","14 Acre Bakery Square Expansion Moves Forward with Two Key Amendments Ready for Public Hearing","Council approves $5.4 million increase for Liberty Ave Highway Safety Improvement Program","651c4484ba17050f6b716614","Headline 2","2025-07-23T17:35:05.209Z"
"01983838-fbd6-77cc-a092-34a0e753f43f","34530996-afba-53ad-a8d0-8909e6629e3d","multiple_choice","Which headline do you have a stronger opinion about?","Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks","Council holds resolution for Pittsburgh Regional Transit agreement on new Downing Street steps for six weeks.","651c4484ba17050f6b716614","Headline 1","2025-07-23T17:35:05.208Z"
"01983838-f962-761a-95a0-bd2eb8b65059","34530996-afba-53ad-a8d0-8909e6629e3d","multiple_choice","Which headline do you have a stronger opinion about?","Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks","Council committee recommends adding $1.06 million in federal funds for a Liberty Avenue project.","651c4484ba17050f6b716614","Headline 1","2025-07-23T17:35:05.208Z"
"01983838-b48a-7557-8ed0-95e8a376d171","34530996-afba-53ad-a8d0-8909e6629e3d","multiple_choice","Which headline do you have a stronger opinion about?","Council approves $125,000 transfer for new recycling vehicles through state grant","Council approves amended reimbursement agreement with Pittsburgh Water for Haverhill Project costs totaling $992,628.77","651c4484ba17050f6b716614","Headline 2","2025-07-23T17:35:05.209Z"
"01983838-fdf0-705a-8dd9-b820c4050e84","34530996-afba-53ad-a8d0-8909e6629e3d","multiple_choice","Which headline do you have a stronger opinion about?","Council repeals 2019 resolution that gave city property in 15th Ward to Urban Redevelopment Authority.","Council to Approve Funding for Recruitment Video Aimed at Addressing Police Shortages","651c4484ba17050f6b716614","Headline 2","2025-07-23T17:35:05.209Z"
"01983838-48ef-72ae-99f1-08536be81062","34530996-afba-53ad-a8d0-8909e6629e3d","multiple_choice","Which headline do you have a stronger opinion about?","Council introduces legislation to accept a $450,000 grant for the Penn Avenue lighting project.","Council reviews sale of two Hill District lots to the Pittsburgh Land Bank.","651c4484ba17050f6b716614","Headline 1","2025-07-23T17:35:05.208Z"
"01983838-501a-76b5-a5c6-d33044216260","34530996-afba-53ad-a8d0-8909e6629e3d","multiple_choice","Which headline do you have a stronger opinion about?","Council approves sale of two Hill District lots to Pittsburgh Land Bank for $16,290.","Council approves $32,750 contract for company to create police recruitment videos using grant money.","651c4484ba17050f6b716614","Headline 2","2025-07-23T17:35:05.208Z"
"01983838-f701-74ec-a855-2cea39b428e7","34530996-afba-53ad-a8d0-8909e6629e3d","multiple_choice","Which headline do you have a stronger opinion about?","Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks","Council approves $125,000 transfer for new recycling vehicles through state grant","651c4484ba17050f6b716614","Headline 2","2025-07-23T17:35:05.209Z"
"01983838-3be0-755a-b6d1-59483408bf37","34530996-afba-53ad-a8d0-8909e6629e3d","multiple_choice","Which headline do you have a stronger opinion about?","Council repeals 2019 resolution allowing Urban Redevelopment Authority to acquire city property in 15th Ward","Council approves sale of land on North Aiken Avenue to Pittsburgh Land Bank for $48,500","651c4484ba17050f6b716614","Headline 1","2025-07-23T17:35:05.209Z"
"01983838-9725-757e-9e43-8b306d3cb758","34530996-afba-53ad-a8d0-8909e6629e3d","multiple_choice","Which headline do you have a stronger opinion about?","Council holds vote on Downing Street steps agreement for six weeks.","City Council authorizes 56 additional contracts for on-call professional services.","651c4484ba17050f6b716614","Headline 2","2025-07-23T17:35:05.207Z"
"01983838-c869-7145-8dcb-5168395e1d52","34530996-afba-53ad-a8d0-8909e6629e3d","multiple_choice","Which headline do you have a stronger opinion about?","City Council approves $316,367 settlement for Finland Street Pedestrian Bridge litigation","Council approves $1.19 million supplemental agreement with WSP USA for South Negley Avenue Bridge project","651c4484ba17050f6b716614","Headline 1","2025-07-23T17:35:05.208Z"
"01983838-8066-7528-aeb2-ac0a88fe1595","34530996-afba-53ad-a8d0-8909e6629e3d","multiple_choice","Which headline do you have a stronger opinion about?","Council approves $11,424 contract with Cycom for CityLaw software maintenance and upgrades","Council approves $33,292 budget transfer for tuition reimbursement in City Council districts","651c4484ba17050f6b716614","Headline 2","2025-07-23T17:35:05.209Z"
"01983838-5b63-7748-be5d-72e62d2f4eea","34530996-afba-53ad-a8d0-8909e6629e3d","multiple_choice","Which headline do you have a stronger opinion about?","Council committee recommends adding $1.06 million in federal funds for a Liberty Avenue project.","City Council reviews a proposal to sell a vacant lot on Island Avenue for $3,600.","651c4484ba17050f6b716614","Headline 1","2025-07-23T17:35:05.209Z"
"01983839-0d43-7354-8df7-357af55f8730","34530996-afba-53ad-a8d0-8909e6629e3d","multiple_choice","Which headline do you have a stronger opinion about?","14 Acre Bakery Square Expansion Moves Forward with Two Key Amendments Ready for Public Hearing","Council reduces Penn Avenue lighting project grant from $461,856 to $450,000 and authorizes spending.","651c4484ba17050f6b716614","Headline 2","2025-07-23T17:35:05.209Z"
"01983838-684d-7319-baf8-52dba3e0913b","34530996-afba-53ad-a8d0-8909e6629e3d","multiple_choice","Which headline do you have a stronger opinion about?","Bakery Square rezoning plan with new affordable housing moves forward to a public hearing.","Urban Redevelopment Authority to sell a North Aiken Avenue property to the Land Bank for $48,500.","651c4484ba17050f6b716614","Headline 1","2025-07-23T17:35:05.208Z"
"01983838-1ef3-742f-8039-f009a04308ad","34530996-afba-53ad-a8d0-8909e6629e3d","multiple_choice","Which headline do you have a stronger opinion about?","Council introduces a resolution to pay the Pennsylvania Municipal League $52,962.24 for a one-year subscription.","City to pay $72,500 for overdue damage prevention debts.","651c4484ba17050f6b716614","Headline 2","2025-07-23T17:35:05.207Z"
"01983838-2b0c-72ea-a967-2a743784f2f7","34530996-afba-53ad-a8d0-8909e6629e3d","multiple_choice","Which headline do you have a stronger opinion about?","Council holds resolution on cooperation agreement for Downing Street steps for six weeks","Council approves $52,962 subscription payment to Pennsylvania Municipal League","651c4484ba17050f6b716614","Headline 2","2025-07-23T17:35:05.209Z"
"01983838-9203-763d-807e-139736ace130","34530996-afba-53ad-a8d0-8909e6629e3d","multiple_choice","Which headline do you have a stronger opinion about?","City Council authorizes 56 additional contracts for on-call professional services.","City Council approves $17,204 to renew flood control authority membership.","651c4484ba17050f6b716614","Headline 2","2025-07-23T17:35:05.208Z"
"01983838-d12b-70aa-8f7c-0f92640a2d9e","47088826-bc18-525f-a145-3170d77ae06a","multiple_choice","Which headline do you have a stronger opinion about?","Council committee recommends adding $1.06 million in federal funds for a Liberty Avenue project.","Council holds vote on Downing Street steps agreement for six weeks.","63174b4e900ff6c7b0444f29","Headline 2","2025-07-23T17:21:00.640Z"
"01983838-77fa-70f8-89d3-53ee04a3aa84","47088826-bc18-525f-a145-3170d77ae06a","multiple_choice","Which headline do you have a stronger opinion about?","City Council authorizes a no-cost agreement with the Pittsburgh Downtown Partnership for Market Square improvements.","Additional $115,170 proposed for Fort Pitt Park improvement designs.","63174b4e900ff6c7b0444f29","Headline 1","2025-07-23T17:21:00.640Z"
"01983838-e2b8-735e-8a5f-c0e67be3d54e","47088826-bc18-525f-a145-3170d77ae06a","multiple_choice","Which headline do you have a stronger opinion about?","Council holds resolution for Pittsburgh Regional Transit agreement on new Downing Street steps for six weeks.","Council approves $93,000 increase for Office of Community Health and Safety vehicles and equipment purchase.","63174b4e900ff6c7b0444f29","Headline 2","2025-07-23T17:21:00.640Z"
"01983839-0e47-766b-91bb-909537136df8","47088826-bc18-525f-a145-3170d77ae06a","multiple_choice","Which headline do you have a stronger opinion about?","14 Acre Bakery Square Expansion Moves Forward with Two Key Amendments Ready for Public Hearing","Council approves $33,292 budget transfer for tuition reimbursement in City Council districts","63174b4e900ff6c7b0444f29","Headline 2","2025-07-23T17:21:00.640Z"
"01983838-ebba-7496-be6e-6cb97d2ef990","47088826-bc18-525f-a145-3170d77ae06a","multiple_choice","Which headline do you have a stronger opinion about?","City Council approves accepting $316,367 settlement for damaged Finland Street Pedestrian Bridge.","Open-Ended Professional Services Contracts Add 27 Unspecified New Vendors","63174b4e900ff6c7b0444f29","Headline 1","2025-07-23T17:21:00.640Z"
"01983839-03a4-7009-bae2-bcd628e406f1","47088826-bc18-525f-a145-3170d77ae06a","multiple_choice","Which headline do you have a stronger opinion about?","Council to Approve Funding for Recruitment Video Aimed at Addressing Police Shortages","Council approves $125,000 in state grant funds to buy recycling vehicles for Public Works.","63174b4e900ff6c7b0444f29","Headline 2","2025-07-23T17:21:00.640Z"
"01983838-d477-70bb-9091-c4fcac945be0","47088826-bc18-525f-a145-3170d77ae06a","multiple_choice","Which headline do you have a stronger opinion about?","Council holds resolution to sell city-owned property on Itin Street for $3,755 until April.","Council holds resolution for Pittsburgh Regional Transit agreement on new Downing Street steps for six weeks.","63174b4e900ff6c7b0444f29","Headline 1","2025-07-23T17:21:00.640Z"
"01983838-cbdd-7200-b134-32b7775d1f1d","47088826-bc18-525f-a145-3170d77ae06a","multiple_choice","Which headline do you have a stronger opinion about?","Council recommends accepting reduced $250,000 state grant for Smallman Street Complete Street Project.","Council approves three-year agreement with USI Insurance Services to broker city insurance policies at no direct cost.","63174b4e900ff6c7b0444f29","Headline 1","2025-07-23T17:21:00.640Z"
"01983838-2823-70f6-b95f-e9f6898083d3","47088826-bc18-525f-a145-3170d77ae06a","multiple_choice","Which headline do you have a stronger opinion about?","Council considers $52,962 payment for Pennsylvania Municipal League membership subscription.","Council holds resolution to sell city-owned property on Itin Street for $3,755 until April.","63174b4e900ff6c7b0444f29","Headline 2","2025-07-23T17:21:00.640Z"
"01983838-9ab6-702e-a976-4d6e90818071","47088826-bc18-525f-a145-3170d77ae06a","multiple_choice","Which headline do you have a stronger opinion about?","Council approves $13,500 purchase of diagnostic tool to repair city vehicles.","City Council approves accepting $316,367 settlement for damaged Finland Street Pedestrian Bridge.","63174b4e900ff6c7b0444f29","Headline 2","2025-07-23T17:21:00.640Z"
"01983839-04d2-748c-b5ae-4ee73851d685","47088826-bc18-525f-a145-3170d77ae06a","multiple_choice","Which headline do you have a stronger opinion about?","Council approves post-agenda meetings to discuss Oakland Business Improvement District and Affordable Housing Bond.","Council to Approve Funding for Recruitment Video Aimed at Addressing Police Shortages","63174b4e900ff6c7b0444f29","Headline 1","2025-07-23T17:21:00.640Z"
"01983838-30dc-76fd-a812-18ed0a73abaf","47088826-bc18-525f-a145-3170d77ae06a","multiple_choice","Which headline do you have a stronger opinion about?","Council approves 56 additional professional services contracts for city departments worth up to $1.5 million each annually.","City Council introduces resolution to pay $72,500 in overdue fees to state utility commission for damage prevention calls.","63174b4e900ff6c7b0444f29","Headline 1","2025-07-23T17:21:00.640Z"
"01983838-7f85-768c-8aad-504474a690ac","47088826-bc18-525f-a145-3170d77ae06a","multiple_choice","Which headline do you have a stronger opinion about?","Council approves purchase of a nearly $13,500 diagnostic tool for Public Works vehicles.","Council introduces a resolution to transfer salary funds for staff tuition reimbursement.","63174b4e900ff6c7b0444f29","Headline 2","2025-07-23T17:21:00.640Z"
"01983838-bf86-7509-aef1-a27b716db298","47088826-bc18-525f-a145-3170d77ae06a","multiple_choice","Which headline do you have a stronger opinion about?","Council approves agreement with Pittsburgh Downtown Partnership to improve Market Square at no cost to the City.","Council approves $93,000 increase for Office of Community Health and Safety vehicles and equipment purchase.","63174b4e900ff6c7b0444f29","Headline 2","2025-07-23T17:21:00.640Z"
"01983838-3cd2-70af-953e-229da7256ccc","47088826-bc18-525f-a145-3170d77ae06a","multiple_choice","Which headline do you have a stronger opinion about?","City Council approves $115,170 increase for Fort Pitt Park Phase 1 design services with Pashek + MTR","Council repeals 2019 resolution allowing Urban Redevelopment Authority to acquire city property in 15th Ward","63174b4e900ff6c7b0444f29","Headline 2","2025-07-23T17:21:00.640Z"
"01983838-6e66-76ea-98ed-67443be48c34","47088826-bc18-525f-a145-3170d77ae06a","multiple_choice","Which headline do you have a stronger opinion about?","Council approves reducing Penn Avenue Lighting grant to $450,000 and authorizes related spending","Council approves post-agenda meetings on Oakland BID and Affordable Housing Bond","63174b4e900ff6c7b0444f29","Headline 2","2025-07-23T17:21:00.640Z"
"01983838-9604-74bd-b88b-57adbd57cb59","47088826-bc18-525f-a145-3170d77ae06a","multiple_choice","Which headline do you have a stronger opinion about?","Council approves $5.4 million increase for Liberty Ave Highway Safety Improvement Program","Council approves 56 additional open-end professional services agreements with vendors","63174b4e900ff6c7b0444f29","Headline 1","2025-07-23T17:21:00.640Z"
"01983838-827d-7139-93b0-cf14929b9d90","47088826-bc18-525f-a145-3170d77ae06a","multiple_choice","Which headline do you have a stronger opinion about?","Council moves $33,292 from salaries to employee benefits for tuition reimbursement program.","Council approves three-year agreement with USI Insurance Services to broker city insurance policies at no direct cost.","63174b4e900ff6c7b0444f29","Headline 1","2025-07-23T17:21:00.640Z"
"01983838-d0d2-74cd-8dd5-b552085f0189","47088826-bc18-525f-a145-3170d77ae06a","multiple_choice","Which headline do you have a stronger opinion about?","Bakery Square rezoning plan with new affordable housing moves forward to a public hearing.","Council committee recommends adding $1.06 million in federal funds for a Liberty Avenue project.","63174b4e900ff6c7b0444f29","Headline 1","2025-07-23T17:21:00.640Z"
"01983838-e7cb-71ac-bfab-6bebd93bf85d","47088826-bc18-525f-a145-3170d77ae06a","multiple_choice","Which headline do you have a stronger opinion about?","Council introduces legislation to accept a $450,000 grant for the Penn Avenue lighting project.","Open-Ended Professional Services Contracts Add 27 Unspecified New Vendors","63174b4e900ff6c7b0444f29","Headline 2","2025-07-23T17:21:00.640Z"
"01983838-8830-718c-b11b-161bc749c28f","a8104e53-6f67-546f-94db-9848f577d56f","multiple_choice","Which headline do you have a stronger opinion about?","City accepts a $500 donation from the Pittsburgh Cultural Trust to purchase smoke detectors for residents.","City Council approves $35,025 for portable restrooms in city parks.","687f868f1b9b5e2d9c9c2f0e","Headline 2","2025-07-23T17:17:45.790Z"
"01983838-b011-7149-9e73-07363a93ca58","a8104e53-6f67-546f-94db-9848f577d56f","multiple_choice","Which headline do you have a stronger opinion about?","City Council approves no-cost agreement with USI Insurance Services for three-year insurance brokerage contract","Council approves $125,000 transfer for new recycling vehicles through state grant","687f868f1b9b5e2d9c9c2f0e","Headline 2","2025-07-23T17:17:45.790Z"
"01983838-e181-74d9-bda8-fe6fdffc4d08","a8104e53-6f67-546f-94db-9848f577d56f","multiple_choice","Which headline do you have a stronger opinion about?","Council amends and holds zoning map changes for public hearing in Bakery Square area","Council holds resolution on cooperation agreement for Downing Street steps for six weeks","687f868f1b9b5e2d9c9c2f0e","Headline 1","2025-07-23T17:17:45.790Z"
"01983838-777d-72ee-bd99-cecf62e1f2fd","a8104e53-6f67-546f-94db-9848f577d56f","multiple_choice","Which headline do you have a stronger opinion about?","Council refers resolution to increase Fort Pitt Park design contract by $115,170 to committee.","Council approves $17,204 payment to renew Pittsburgh's membership in flood control authority for 2025.","687f868f1b9b5e2d9c9c2f0e","Headline 2","2025-07-23T17:17:45.790Z"
"01983838-aca4-750c-b91e-91b97e55b360","a8104e53-6f67-546f-94db-9848f577d56f","multiple_choice","Which headline do you have a stronger opinion about?","Council approves an $11,424 one-year contract for Law Department software support.","Council holds vote on Downing Street steps agreement for six weeks.","687f868f1b9b5e2d9c9c2f0e","Headline 1","2025-07-23T17:17:45.790Z"
